"","individualID","uid.x","namedLocation.x","date.x","eventID.x","domainID.x","siteID.x","plotID.x","subplotID.x","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.x","recordedBy.x","measuredBy.x","dataQF.x","uid.y","namedLocation.y","date.y","eventID.y","domainID.y","siteID.y","plotID.y","subplotID.y","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.y","measuredBy.y","recordedBy.y","dataQF.y"
"135","NEON.PLA.D01.HARV.00779","a87acb37-f8b9-456e-8794-0b83f13834e6","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live","51.8","130",NA,"24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"a75055b8-b8cb-49e8-9939-183122352695","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","10.3","302.2",NA,NA,NA,"NEON.DOC.000987vC","QURU","Quercus rubra L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","ramundson@field-ops.org",NA
"136","NEON.PLA.D01.HARV.00779","82d22fa7-ca7b-4329-8c52-2824a1799c03","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live","50.8","130",NA,"25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"a75055b8-b8cb-49e8-9939-183122352695","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","10.3","302.2",NA,NA,NA,"NEON.DOC.000987vC","QURU","Quercus rubra L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","ramundson@field-ops.org",NA
"137","NEON.PLA.D01.HARV.00780","50ec519c-ed0d-43af-a4f7-daead2df44d7","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Live","30.8","130",NA,"20.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"098d03ef-28df-455f-8c31-9f02f3ba15d7","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","13.2","299.6",NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","ramundson@field-ops.org",NA
"138","NEON.PLA.D01.HARV.00780","e7e95096-424a-4ed7-83ce-5a6327f16d9d","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Live, insect damaged","31.5","130",NA,"23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minor insect damage in crown; unknown cause.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"098d03ef-28df-455f-8c31-9f02f3ba15d7","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","13.2","299.6",NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","ramundson@field-ops.org",NA
"139","NEON.PLA.D01.HARV.00780A","f7259be6-b61b-4418-9f60-caa96c20a947","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Live","21.5","130",NA,"23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"0ac741db-c13f-4b5b-99c7-1489c5f69510","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"cgoranson@battelleecology.org","bvierra@field-ops.org",NA
"140","NEON.PLA.D01.HARV.00780A","b34fde20-e2ef-4f75-83f2-dbc1319abeb5","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Live","21.2","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"0ac741db-c13f-4b5b-99c7-1489c5f69510","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"cgoranson@battelleecology.org","bvierra@field-ops.org",NA
"141","NEON.PLA.D01.HARV.00780B","057b1f28-bb46-4dea-80b6-bc71ed3bd252","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Live","19.2","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"c10107cc-85fc-4ea1-9287-662b101f6487","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"cgoranson@battelleecology.org","bvierra@field-ops.org",NA
"142","NEON.PLA.D01.HARV.00780B","7a9f9475-0146-4892-be57-6e27d48dce04","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Live, insect damaged","20.4","130",NA,"23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of insect damage in crown.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"c10107cc-85fc-4ea1-9287-662b101f6487","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"cgoranson@battelleecology.org","bvierra@field-ops.org",NA
"143","NEON.PLA.D01.HARV.00798","6e99b055-dc67-4e67-ae89-804731b79251","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live","34.6","130",NA,"21.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"6e5e70e7-6591-40b7-865c-f0a9eafdeeb9","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"23","5.0","19.8",NA,NA,NA,"NEON.DOC.000987vC","BELE","Betula lenta L.","species",NA,NA,NA,NA,NA,"David Crandall",NA,NA
"144","NEON.PLA.D01.HARV.00798","2df21b77-af08-46ca-b87a-8f72b792d043","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live","35.0","130",NA,"20.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"6e5e70e7-6591-40b7-865c-f0a9eafdeeb9","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"23","5.0","19.8",NA,NA,NA,"NEON.DOC.000987vC","BELE","Betula lenta L.","species",NA,NA,NA,NA,NA,"David Crandall",NA,NA
"145","NEON.PLA.D01.HARV.00894","ee69acc7-300a-4f3d-b506-4b6bafe14136","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Dead, broken bole","2.5","130",NA,"2.2",NA,"0.8","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"aaf86759-a6a6-4d5b-a494-4e4b2cca9a20","HARV_036.basePlot.vst","2014-01-21","vst_HARV_2013","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"bvierra@battelleecology.org","kgodfrey@battelleecology.org",NA
"146","NEON.PLA.D01.HARV.00894","5e20335d-ce16-4eda-911c-811e257e62b1","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Dead, broken bole","2.5","130",NA,"2.3",NA,"0.9","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of death and break.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"aaf86759-a6a6-4d5b-a494-4e4b2cca9a20","HARV_036.basePlot.vst","2014-01-21","vst_HARV_2013","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"bvierra@battelleecology.org","kgodfrey@battelleecology.org",NA
"147","NEON.PLA.D01.HARV.00905","82148756-c5b8-49e0-b68f-ee49dc6d045d","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live, insect damaged","18.1","130",NA,"5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adelgid","rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"39ce4c4b-f49d-4930-84a1-f4bef2ac0579","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","17.9","292.4",NA,NA,NA,"NEON.DOC.000987vC","TSCA","Tsuga canadensis (L.) Carrière","species",NA,NA,NA,NA,NA,"David Crandall",NA,NA
"148","NEON.PLA.D01.HARV.00905","b173906c-9c81-413a-9b18-9206ac900bd9","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live, insect damaged","18.8","130",NA,"5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hemlock woolly adelgid damage in the crown.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"39ce4c4b-f49d-4930-84a1-f4bef2ac0579","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","17.9","292.4",NA,NA,NA,"NEON.DOC.000987vC","TSCA","Tsuga canadensis (L.) Carrière","species",NA,NA,NA,NA,NA,"David Crandall",NA,NA
"149","NEON.PLA.D01.HARV.00924","51f3f15b-939d-4d3c-95d7-b37414b1e1ab","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Dead, broken bole","14.5","130",NA,"9.7",NA,"9.7","8.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of death and break.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"8b0f2ef6-d0e9-4646-a613-992f84fec2e1","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036","21",NA,"39","2.2","174.8","map and tag",NA,NA,"NEON.DOC.000987vH","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,NA,"0000-0002-5456-0404","0000-0002-9299-545X",NA
"150","NEON.PLA.D01.HARV.00924","c3f2d071-30bc-487d-96b5-195400e6445f","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Dead, broken bole","14.6","130",NA,"9.9",NA,"9.4","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"8b0f2ef6-d0e9-4646-a613-992f84fec2e1","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036","21",NA,"39","2.2","174.8","map and tag",NA,NA,"NEON.DOC.000987vH","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,NA,"0000-0002-5456-0404","0000-0002-9299-545X",NA
"151","NEON.PLA.D01.HARV.06001","531f2ff7-e4b7-42e7-bfbb-6a6bf61e25ff","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live","26.5","130",NA,"13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"cfae7ac7-0072-4129-9116-51a25aa8b215","HARV_036.basePlot.vst","2016-10-10","vst_HARV_2016","D01","HARV","HARV_036","21",NA,"21","6.8","32.5",NA,NA,NA,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"152","NEON.PLA.D01.HARV.06001","f626cc0b-74b1-422c-9f12-984d29c80ad2","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live, broken bole","26.8","130",NA,"13.6",NA,"12.9","10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of break. Bole has been split by an unknown cause.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"cfae7ac7-0072-4129-9116-51a25aa8b215","HARV_036.basePlot.vst","2016-10-10","vst_HARV_2016","D01","HARV","HARV_036","21",NA,"21","6.8","32.5",NA,NA,NA,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"153","NEON.PLA.D01.HARV.08292","267b88a8-93d5-4fd5-8c38-ca24eb7fc6af","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Dead, broken bole","4.5","130",NA,"1.9",NA,"1.9","4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"0514aaca-2745-4e6f-8781-d242cc11d2bc","HARV_047.basePlot.vst","2018-11-28","vst_HARV_2018","D01","HARV","HARV_047","21","1",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vG","QUAL","Quercus alba L.","species",NA,NA,NA,NA,"growthForm changed to lowercase;dead","llukas@battelleecology.org","llukas@battelleecology.org",NA
"154","NEON.PLA.D01.HARV.08292","0bc90ffa-f7e0-4e47-8d62-5545794a112e","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok",NA,"Lost, fate unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"0514aaca-2745-4e6f-8781-d242cc11d2bc","HARV_047.basePlot.vst","2018-11-28","vst_HARV_2018","D01","HARV","HARV_047","21","1",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vG","QUAL","Quercus alba L.","species",NA,NA,NA,NA,"growthForm changed to lowercase;dead","llukas@battelleecology.org","llukas@battelleecology.org",NA
"155","NEON.PLA.D01.HARV.08301","4837d858-5c85-4401-b2fb-cd41b6b45e7e","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok",NA,"Lost, fate unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"e2dc3819-42e2-457c-bf6e-a78b3f795f88","HARV_047.basePlot.vst","2018-11-28","vst_HARV_2018","D01","HARV","HARV_047","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vG","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,"growthForm changed to lowercase;dead","llukas@battelleecology.org","llukas@battelleecology.org",NA
"156","NEON.PLA.D01.HARV.08301","b8f8f95d-5eec-437f-acbe-6e47389dea28","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Standing dead","7.5","130",NA,"7.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"e2dc3819-42e2-457c-bf6e-a78b3f795f88","HARV_047.basePlot.vst","2018-11-28","vst_HARV_2018","D01","HARV","HARV_047","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vG","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,"growthForm changed to lowercase;dead","llukas@battelleecology.org","llukas@battelleecology.org",NA
"157","NEON.PLA.D01.HARV.10301","d355cddf-052a-4e2f-8242-20b089d3964a","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"1.4","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"9adb780b-7f6a-48fd-b411-3808e222f596","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vG","BELE","Betula lenta L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","rwilliams@battelleecology.org",NA
"158","NEON.PLA.D01.HARV.10301","d0e3f164-154a-4fd8-ad53-e8b216b66740","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, broken bole",NA,NA,NA,"1.1",NA,"1.0","0.5",NA,NA,NA,NA,"1.0","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Broken during sampling","rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"9adb780b-7f6a-48fd-b411-3808e222f596","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vG","BELE","Betula lenta L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","rwilliams@battelleecology.org",NA
"159","NEON.PLA.D01.HARV.10309","3ae95876-8411-4c0c-ac60-daf2d96d1cab","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,"1.1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"e5e72e60-45f4-4ba8-8636-6a3f8fa4eb9e","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","21","1",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,"no transcription errors found","gbreault@field-ops.org","ccahill@field-ops.org",NA
"160","NEON.PLA.D01.HARV.10309","30c1b051-8331-47aa-8a91-df3dbb953dfd","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, disease damaged",NA,NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"1.2","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crown is severely damaged caused by Unknown disease or insect.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"e5e72e60-45f4-4ba8-8636-6a3f8fa4eb9e","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","21","1",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,"no transcription errors found","gbreault@field-ops.org","ccahill@field-ops.org",NA
"161","NEON.PLA.D01.HARV.10310","9d19c73c-643b-42db-b08e-1fcd4efd69bc","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok",NA,"Downed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant unearthed. Lying horizontal on the ground. Possibility of re-sprout.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"bed390a5-5c78-48e8-8b92-ac4585aecc44","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","21","1",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"gbreault@field-ops.org","ccahill@field-ops.org",NA
"162","NEON.PLA.D01.HARV.10310","9b552742-cfca-4594-9fcb-e80ecfd18d32","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"1.1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"bed390a5-5c78-48e8-8b92-ac4585aecc44","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","21","1",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"gbreault@field-ops.org","ccahill@field-ops.org",NA
"163","NEON.PLA.D01.HARV.10312","01f63a26-f70b-4113-910d-fa9ac1d3b41c","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live, physically damaged","1.3","130",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"28683537-ea27-4a9b-9a27-5744b268bba4","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,"no transcription errors found","gbreault@field-ops.org","ccahill@field-ops.org",NA
"164","NEON.PLA.D01.HARV.10312","e04d9db0-0ca0-440f-9078-940f47dfb788","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live, broken bole","1.5","130",NA,"2.4",NA,"0.3","1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of break.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"28683537-ea27-4a9b-9a27-5744b268bba4","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,"no transcription errors found","gbreault@field-ops.org","ccahill@field-ops.org",NA
"165","NEON.PLA.D01.HARV.10313","4c587664-b9ab-4cb9-abf9-65ce85c9b475","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, insect damaged",NA,NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"2.1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown insect damage in crown.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"b25a9793-e977-4f91-954b-a8f20bb79ea4","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",NA,NA,NA,NA,NA,"gbreault@field-ops.org","ccahill@field-ops.org",NA
"166","NEON.PLA.D01.HARV.10313","37ac961a-1c97-4f19-abaa-8e9a53ca9d23","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, insect damaged",NA,NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"2.3","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caterpillar ate most leaves. Repositioned measurement height","rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"b25a9793-e977-4f91-954b-a8f20bb79ea4","HARV_036.basePlot.vst","2015-10-21","vst_HARV_2015","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",NA,NA,NA,NA,NA,"gbreault@field-ops.org","ccahill@field-ops.org",NA
"167","NEON.PLA.D01.HARV.10393","949fdb6f-322f-4dd4-87d7-33aaaeb5d2f5","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","7.1","130",NA,"8.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"cf171538-4fb6-4696-b241-a21d4389ca62","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"168","NEON.PLA.D01.HARV.10393","441ded9c-7cb9-43bb-b860-8312d0d7b888","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","6.9","130",NA,"8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"cf171538-4fb6-4696-b241-a21d4389ca62","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
